timestamp,DC_POWER
2020-05-25 22:00:00,0.0
2020-05-25 23:00:00,0.0
2020-05-26 00:00:00,0.0
2020-05-26 01:00:00,0.0
2020-05-26 02:00:00,0.0
2020-05-26 03:00:00,0.0
2020-05-26 04:00:00,0.0
2020-05-26 05:00:00,0.0
2020-05-26 06:00:00,620.2276785693182
2020-05-26 07:00:00,2976.2311282272726
2020-05-26 08:00:00,6293.595373386364
2020-05-26 09:00:00,9087.338271125
2020-05-26 10:00:00,10866.413961238635
2020-05-26 11:00:00,10165.153206
2020-05-26 12:00:00,10808.83441540909
2020-05-26 13:00:00,9964.837053704545
2020-05-26 14:00:00,5868.209009761364
2020-05-26 15:00:00,6093.460633125
2020-05-26 16:00:00,5688.8005276250005
2020-05-26 17:00:00,1597.8405032352273
2020-05-26 18:00:00,136.74045988219177
2020-05-26 19:00:00,0.0
2020-05-26 20:00:00,0.0
2020-05-26 21:00:00,0.0
2020-05-26 22:00:00,0.0
2020-05-26 23:00:00,0.0
2020-05-27 00:00:00,0.0
2020-05-27 01:00:00,0.0
2020-05-27 02:00:00,0.0
2020-05-27 03:00:00,0.0
2020-05-27 04:00:00,0.0
2020-05-27 05:00:00,0.0
2020-05-27 06:00:00,715.2956980409091
2020-05-27 07:00:00,2802.908414477273
2020-05-27 08:00:00,5818.79755140909
2020-05-27 09:00:00,8338.494818704545
2020-05-27 10:00:00,7547.187527056818
2020-05-27 11:00:00,10229.045184022729
2020-05-27 12:00:00,8686.363839318183
2020-05-27 13:00:00,5717.247226704546
2020-05-27 14:00:00,5711.673363125
2020-05-27 15:00:00,5974.576298636363
2020-05-27 16:00:00,4896.773336068182
2020-05-27 17:00:00,1488.3987418954546
2020-05-27 18:00:00,153.3086080576923
2020-05-27 19:00:00,0.0
2020-05-27 20:00:00,0.0
2020-05-27 21:00:00,0.0
2020-05-27 22:00:00,0.0
2020-05-27 23:00:00,0.0
2020-05-28 00:00:00,0.0
2020-05-28 01:00:00,0.0
2020-05-28 02:00:00,0.0
2020-05-28 03:00:00,0.0
2020-05-28 04:00:00,0.0
2020-05-28 05:00:00,0.0
2020-05-28 06:00:00,671.3528814852273
2020-05-28 07:00:00,3072.190543852273
2020-05-28 08:00:00,6295.143871772728
2020-05-28 09:00:00,9045.755817147729
2020-05-28 10:00:00,10032.013798625
2020-05-28 11:00:00,12233.164772784092
2020-05-28 12:00:00,12022.218655125
2020-05-28 13:00:00,10095.178774465909
2020-05-28 14:00:00,7602.337256522727
2020-05-28 15:00:00,8194.777935545455
2020-05-28 16:00:00,3855.226055181818
2020-05-28 17:00:00,1922.381290598864
2020-05-28 18:00:00,201.3852678573864
2020-05-28 19:00:00,0.0
2020-05-28 20:00:00,0.0
2020-05-28 21:00:00,0.0
2020-05-28 22:00:00,0.0
2020-05-29 06:00:00,1004.2545094045456
2020-05-29 07:00:00,2218.342126636364
2020-05-29 08:00:00,4545.8867694772725
2020-05-29 09:00:00,7723.384537340909
2020-05-29 10:00:00,11033.593953170455
2020-05-29 11:00:00,11132.291599193182
2020-05-29 12:00:00,11603.586445113637
2020-05-29 13:00:00,10992.592126113635
2020-05-29 14:00:00,8233.941152670455
2020-05-29 15:00:00,7373.606737034091
2020-05-29 16:00:00,5224.655235397728
2020-05-29 17:00:00,1920.2562905704544
2020-05-29 18:00:00,197.833798365625
2020-05-29 19:00:00,0.0
2020-05-29 20:00:00,0.0
2020-05-29 21:00:00,0.0
2020-05-29 22:00:00,0.0
2020-05-29 23:00:00,0.0
2020-05-30 00:00:00,0.0
2020-05-30 01:00:00,0.0
2020-05-30 02:00:00,0.0
2020-05-30 03:00:00,0.0
2020-05-30 04:00:00,0.0
2020-05-30 05:00:00,0.0
2020-05-30 06:00:00,572.4419642920454
2020-05-30 07:00:00,2061.5553977272725
2020-05-30 08:00:00,3607.996347454545
2020-05-30 09:00:00,5025.5430194772725
2020-05-30 10:00:00,4910.395292238637
2020-05-30 11:00:00,8353.145495113637
2020-05-30 12:00:00,11615.799310181816
2020-05-30 13:00:00,10684.63636340909
2020-05-30 14:00:00,10877.614448045457
2020-05-30 15:00:00,8529.35836040909
2020-05-30 16:00:00,5201.369521136364
2020-05-30 17:00:00,2205.0937500454547
2020-05-30 18:00:00,244.96996753215907
2020-05-30 19:00:00,0.0
2020-05-30 20:00:00,0.0
2020-05-30 21:00:00,0.0
2020-05-30 22:00:00,0.0
2020-05-30 23:00:00,0.0
2020-05-31 00:00:00,0.0
2020-05-31 01:00:00,0.0
2020-05-31 02:00:00,0.0
2020-05-31 03:00:00,0.0
2020-05-31 04:00:00,0.0
2020-05-31 05:00:00,0.0
2020-05-31 06:00:00,602.802353885909
2020-05-31 07:00:00,1695.0140016477271
2020-05-31 08:00:00,4387.951501602272
2020-05-31 09:00:00,6763.557021102272
2020-05-31 10:00:00,9649.876623488635
2020-05-31 11:00:00,9544.4308035
2020-05-31 12:00:00,9367.079139602272
2020-05-31 13:00:00,6561.814123375
2020-05-31 14:00:00,5929.791599113636
2020-05-31 15:00:00,2636.661323056818
2020-05-31 16:00:00,2191.2437094431816
2020-05-31 17:00:00,1550.6696428409089
2020-05-31 18:00:00,239.02293019590908
2020-05-31 19:00:00,0.0
2020-05-31 20:00:00,0.0
2020-05-31 21:00:00,0.0
2020-05-31 22:00:00,0.0
2020-05-31 23:00:00,0.0
2020-06-01 00:00:00,0.0
2020-06-01 01:00:00,0.0
2020-06-01 02:00:00,0.0
2020-06-01 03:00:00,0.0
2020-06-01 04:00:00,0.0
2020-06-01 05:00:00,0.0
2020-06-01 06:00:00,759.2418831210227
2020-06-01 07:00:00,3586.657873363636
2020-06-01 08:00:00,6100.2524350681815
2020-06-01 09:00:00,6614.797889602272
2020-06-01 10:00:00,9972.610389579546
2020-06-01 11:00:00,9690.470779363635
2020-06-01 12:00:00,5915.179788954545
2020-06-01 13:00:00,8119.82505403409
2020-06-01 14:00:00,3544.520089306818
2020-06-01 15:00:00,2024.8200080795448
2020-06-01 16:00:00,1746.217329579545
2020-06-01 17:00:00,921.4163961068182
2020-06-01 18:00:00,210.05864447954545
2020-06-01 19:00:00,0.0
2020-06-01 20:00:00,0.0
2020-06-01 21:00:00,0.0
2020-06-01 22:00:00,0.0
2020-06-01 23:00:00,0.0
2020-06-02 00:00:00,0.0
2020-06-02 01:00:00,0.0
2020-06-02 02:00:00,0.0
2020-06-02 03:00:00,0.0
2020-06-02 04:00:00,0.0
2020-06-02 05:00:00,0.0
2020-06-02 06:00:00,442.7991071436364
2020-06-02 07:00:00,1969.7337662272728
2020-06-02 08:00:00,7012.188108784091
2020-06-02 09:00:00,8739.956574806818
2020-06-02 10:00:00,8177.281858761364
2020-06-02 11:00:00,7186.446225659091
2020-06-02 12:00:00,9433.464894602272
2020-06-02 13:00:00,11822.413149204544
2020-06-02 14:00:00,7963.151379897728
2020-06-02 15:00:00,6131.2347808409095
2020-06-02 16:00:00,4873.601461034091
2020-06-02 17:00:00,1465.9338473852274
2020-06-02 18:00:00,197.0129278271875
2020-06-02 19:00:00,0.0
2020-06-02 20:00:00,0.0
2020-06-02 21:00:00,0.0
2020-06-02 22:00:00,0.0
2020-06-02 23:00:00,0.0
2020-06-03 00:00:00,0.0
2020-06-03 01:00:00,0.0
2020-06-03 02:00:00,0.0
2020-06-03 03:00:00,0.0
2020-06-03 04:00:00,0.0
2020-06-03 05:00:00,0.0
2020-06-03 06:00:00,476.8498376615909
2020-06-03 07:00:00,2436.4549512613635
2020-06-03 08:00:00,4605.823051954546
2020-06-03 09:00:00,6066.191964261364
2020-06-03 10:00:00,7888.275568204545
2020-06-03 11:00:00,10716.493506579543
2020-06-03 12:00:00,10807.748579602274
2020-06-03 13:00:00,9875.382710886364
2020-06-03 14:00:00,9573.457908257144
2020-06-03 15:00:00,8865.097199772727
2020-06-03 16:00:00,3983.350040579545
2020-06-03 17:00:00,2887.480519488636
2020-06-03 18:00:00,282.32041396113635
2020-06-03 19:00:00,0.0
2020-06-03 20:00:00,0.0
2020-06-03 21:00:00,0.0
2020-06-03 22:00:00,0.0
2020-06-03 23:00:00,0.0
2020-06-04 00:00:00,0.0
2020-06-04 01:00:00,0.0
2020-06-04 02:00:00,0.0
2020-06-04 03:00:00,0.0
2020-06-04 04:00:00,0.0
2020-06-04 05:00:00,0.0
2020-06-04 06:00:00,598.8918425302272
2020-06-04 07:00:00,2581.545048715909
2020-06-04 08:00:00,5361.10612825
2020-06-04 09:00:00,6908.815340897727
2020-06-04 10:00:00,9944.938108943184
2020-06-04 11:00:00,9940.887783988635
2020-06-04 12:00:00,10017.789164113636
2020-06-04 13:00:00,10997.370129409092
2020-06-04 14:00:00,8143.27516215909
2020-06-04 15:00:00,9125.994926977271
2020-06-04 16:00:00,6070.024959409091
2020-06-04 17:00:00,3200.023538954545
2020-06-04 18:00:00,350.6998746875
2020-06-04 19:00:00,0.0
2020-06-04 20:00:00,0.0
2020-06-04 21:00:00,0.0
2020-06-04 22:00:00,0.0
2020-06-04 23:00:00,0.0
2020-06-05 00:00:00,0.0
2020-06-05 01:00:00,0.0
2020-06-05 02:00:00,0.0
2020-06-05 03:00:00,0.0
2020-06-05 04:00:00,0.0
2020-06-05 05:00:00,0.0
2020-06-05 06:00:00,585.2769886328409
2020-06-05 07:00:00,1963.391842534091
2020-06-05 08:00:00,5615.941761386363
2020-06-05 09:00:00,7911.225446613636
2020-06-05 10:00:00,9338.977881625
2020-06-05 11:00:00,11016.749188431815
2020-06-05 12:00:00,4590.014407511364
2020-06-05 13:00:00,9968.147118818182
2020-06-05 14:00:00,10107.661729
2020-06-05 15:00:00,7199.730925306818
2020-06-05 16:00:00,6158.546672113636
2020-06-05 17:00:00,3480.0858360454545
2020-06-05 18:00:00,501.598139869625
2020-06-05 19:00:00,0.0
2020-06-05 20:00:00,0.0
2020-06-05 21:00:00,0.0
2020-06-05 22:00:00,0.0
2020-06-05 23:00:00,0.0
2020-06-06 00:00:00,0.0
2020-06-06 01:00:00,0.0
2020-06-06 02:00:00,0.0
2020-06-06 03:00:00,0.0
2020-06-06 04:00:00,0.0
2020-06-06 05:00:00,0.0
2020-06-06 06:00:00,689.3561282602273
2020-06-06 07:00:00,3594.122564931818
2020-06-06 08:00:00,5918.900568170455
2020-06-06 09:00:00,6292.324472431818
2020-06-06 10:00:00,9203.00162340909
2020-06-06 11:00:00,8539.817167465908
2020-06-06 12:00:00,8934.177556681818
2020-06-06 13:00:00,8796.750203011365
2020-06-06 14:00:00,6620.139407465909
2020-06-06 15:00:00,4162.746347409091
2020-06-06 16:00:00,1717.5919236931818
2020-06-06 17:00:00,588.2960633102273
2020-06-06 18:00:00,113.51510988884615
2020-06-06 19:00:00,0.0
2020-06-06 20:00:00,0.0
2020-06-06 21:00:00,0.0
2020-06-06 22:00:00,0.0
2020-06-06 23:00:00,0.0
2020-06-07 00:00:00,0.0
2020-06-07 01:00:00,0.0
2020-06-07 02:00:00,0.0
2020-06-07 03:00:00,0.0
2020-06-07 04:00:00,0.0
2020-06-07 05:00:00,0.0
2020-06-07 06:00:00,682.1349431807954
2020-06-07 07:00:00,2042.1454950681816
2020-06-07 08:00:00,3883.5742695
2020-06-07 09:00:00,7673.108766227273
2020-06-07 10:00:00,9289.425527636364
2020-06-07 11:00:00,11919.903408863638
2020-06-07 12:00:00,11313.722808443184
2020-06-07 13:00:00,8077.745332636364
2020-06-07 14:00:00,7401.037337618181
2020-06-07 15:00:00,7591.540178568182
2020-06-07 16:00:00,5487.042816556818
2020-06-07 17:00:00,2523.348417215909
2020-06-07 18:00:00,256.6816152609091
2020-06-07 19:00:00,0.0
2020-06-07 20:00:00,0.0
2020-06-07 21:00:00,0.0
2020-06-07 22:00:00,0.0
2020-06-07 23:00:00,0.0
2020-06-08 00:00:00,0.0
2020-06-08 01:00:00,0.0
2020-06-08 02:00:00,0.0
2020-06-08 03:00:00,0.0
2020-06-08 04:00:00,0.0
2020-06-08 05:00:00,0.0
2020-06-08 06:00:00,625.4626623404546
2020-06-08 07:00:00,2459.0089285909094
2020-06-08 08:00:00,5035.263392875
2020-06-08 09:00:00,9675.332088693182
2020-06-08 10:00:00,11475.388798647728
2020-06-08 11:00:00,10921.286525988637
2020-06-08 12:00:00,9617.35653403409
2020-06-08 13:00:00,9159.06067365909
2020-06-08 14:00:00,10284.935876704549
2020-06-08 15:00:00,8316.502638056818
2020-06-08 16:00:00,4766.412540568182
2020-06-08 17:00:00,2207.149350636364
2020-06-08 18:00:00,344.51116071363634
2020-06-08 19:00:00,0.0
2020-06-08 20:00:00,0.0
2020-06-08 21:00:00,0.0
2020-06-08 22:00:00,0.0
2020-06-08 23:00:00,0.0
2020-06-09 00:00:00,0.0
2020-06-09 01:00:00,0.0
2020-06-09 02:00:00,0.0
2020-06-09 03:00:00,0.0
2020-06-09 04:00:00,0.0
2020-06-09 05:00:00,0.0
2020-06-09 06:00:00,730.4466314670454
2020-06-09 07:00:00,2541.1661931704543
2020-06-09 08:00:00,6503.677962670455
2020-06-09 09:00:00,8802.463880022728
2020-06-09 10:00:00,9942.99675330682
2020-06-09 11:00:00,10963.448661159093
2020-06-09 12:00:00,9442.564123579548
2020-06-09 13:00:00,9870.48194018182
2020-06-09 14:00:00,7275.01501625
2020-06-09 15:00:00,8095.077922102273
2020-06-09 16:00:00,5331.397321386364
2020-06-09 17:00:00,2363.5720373181816
2020-06-09 18:00:00,342.3380681831818
2020-06-09 19:00:00,0.0
2020-06-09 20:00:00,0.0
2020-06-09 21:00:00,0.0
2020-06-09 22:00:00,0.0
2020-06-09 23:00:00,0.0
2020-06-10 00:00:00,0.0
2020-06-10 01:00:00,0.0
2020-06-10 02:00:00,0.0
2020-06-10 03:00:00,0.0
2020-06-10 04:00:00,0.0
2020-06-10 05:00:00,0.0
2020-06-10 06:00:00,682.4310064856818
2020-06-10 07:00:00,3019.208400954545
2020-06-10 08:00:00,4342.393465954545
2020-06-10 09:00:00,7159.448863625
2020-06-10 10:00:00,6108.9959415681815
2020-06-10 11:00:00,7622.840300465908
2020-06-10 12:00:00,11840.844967295454
2020-06-10 13:00:00,9590.247362193182
2020-06-10 14:00:00,5851.175527610228
2020-06-10 15:00:00,3514.8571428636365
2020-06-10 16:00:00,3936.344155829545
2020-06-10 17:00:00,1889.783116886364
2020-06-10 18:00:00,169.15158279204545
2020-06-10 19:00:00,0.0
2020-06-10 20:00:00,0.0
2020-06-10 21:00:00,0.0
2020-06-10 22:00:00,0.0
2020-06-10 23:00:00,0.0
2020-06-11 00:00:00,0.0
2020-06-11 01:00:00,0.0
2020-06-11 02:00:00,0.0
2020-06-11 03:00:00,0.0
2020-06-11 04:00:00,0.0
2020-06-11 05:00:00,0.0
2020-06-11 06:00:00,260.8887987
2020-06-11 07:00:00,1368.8774350738638
2020-06-11 08:00:00,2973.3386769886365
2020-06-11 09:00:00,4296.881696431818
2020-06-11 10:00:00,5594.774553545454
2020-06-11 11:00:00,7642.552962659091
2020-06-11 12:00:00,7983.865259727273
2020-06-11 13:00:00,6322.999188340909
2020-06-11 14:00:00,8169.232751590909
2020-06-11 15:00:00,6802.256899340909
2020-06-11 16:00:00,4003.250000011364
2020-06-11 17:00:00,1671.2767857488636
2020-06-11 18:00:00,247.0614853904545
2020-06-11 19:00:00,0.0
2020-06-11 20:00:00,0.0
2020-06-11 21:00:00,0.0
2020-06-11 22:00:00,0.0
2020-06-11 23:00:00,0.0
2020-06-12 00:00:00,0.0
2020-06-12 01:00:00,0.0
2020-06-12 02:00:00,0.0
2020-06-12 03:00:00,0.0
2020-06-12 04:00:00,0.0
2020-06-12 05:00:00,0.0
2020-06-12 06:00:00,304.86343344204545
2020-06-12 07:00:00,1057.8536931818182
2020-06-12 08:00:00,2957.9346591022727
2020-06-12 09:00:00,5683.096590897727
2020-06-12 10:00:00,7090.061688306818
2020-06-12 11:00:00,8412.591314977273
2020-06-12 12:00:00,8102.775568079546
2020-06-12 13:00:00,8437.299310068182
2020-06-12 14:00:00,7116.029829522727
2020-06-12 15:00:00,5257.566152659091
2020-06-12 16:00:00,2739.163149386364
2020-06-12 17:00:00,1865.4470373068184
2020-06-12 18:00:00,320.2483766246591
2020-06-12 19:00:00,0.0
2020-06-12 20:00:00,0.0
2020-06-12 21:00:00,0.0
2020-06-12 22:00:00,0.0
2020-06-12 23:00:00,0.0
2020-06-13 00:00:00,0.0
2020-06-13 01:00:00,0.0
2020-06-13 02:00:00,0.0
2020-06-13 03:00:00,0.0
2020-06-13 04:00:00,0.0
2020-06-13 05:00:00,0.0
2020-06-13 06:00:00,532.9620535698864
2020-06-13 07:00:00,3019.3581574545456
2020-06-13 08:00:00,6445.493709431818
2020-06-13 09:00:00,8274.131493545456
2020-06-13 10:00:00,10438.004261045457
2020-06-13 11:00:00,12253.879870329543
2020-06-13 12:00:00,11991.774147306818
2020-06-13 13:00:00,8707.330965943182
2020-06-13 14:00:00,10673.905844227273
2020-06-13 15:00:00,8426.046875113636
2020-06-13 16:00:00,3892.894277613637
2020-06-13 17:00:00,1399.0127841181818
2020-06-13 18:00:00,238.1176948063637
2020-06-13 19:00:00,0.0
2020-06-13 20:00:00,0.0
2020-06-13 21:00:00,0.0
2020-06-13 22:00:00,0.0
2020-06-13 23:00:00,0.0
2020-06-14 00:00:00,0.0
2020-06-14 01:00:00,0.0
2020-06-14 02:00:00,0.0
2020-06-14 03:00:00,0.0
2020-06-14 04:00:00,0.0
2020-06-14 05:00:00,0.0
2020-06-14 06:00:00,528.5385551840909
2020-06-14 07:00:00,3165.4969561704547
2020-06-14 08:00:00,4516.302759727273
2020-06-14 09:00:00,7598.678368511363
2020-06-14 10:00:00,9557.675324579546
2020-06-14 11:00:00,8074.81574684091
2020-06-14 12:00:00,6671.205762977273
2020-06-14 13:00:00,9495.910714397727
2020-06-14 14:00:00,9606.379464420454
2020-06-14 15:00:00,7764.659902738636
2020-06-14 16:00:00,3753.1040990113634
2020-06-14 17:00:00,1255.8703328011363
2020-06-14 18:00:00,176.07325486818183
2020-06-14 19:00:00,0.0
2020-06-14 20:00:00,0.0
2020-06-14 21:00:00,0.0
2020-06-14 22:00:00,0.0
2020-06-14 23:00:00,0.0
2020-06-15 00:00:00,0.0
2020-06-15 01:00:00,0.0
2020-06-15 02:00:00,0.0
