timestamp,disch1,disch2,disch3
1984-12-30 00:00:00,227.7,41.0,499.9
1984-12-31 00:00:00,296.6,76.0,279.44
1985-01-01 00:00:00,296.6,76.0,400.93
1985-01-02 00:00:00,271.1,94.0,305.53
1985-01-03 00:00:00,278.7,98.0,342.35
1985-01-04 00:00:00,282.4,98.0,454.29
1985-01-05 00:00:00,136.1,70.0,411.68
1985-01-06 00:00:00,153.3,53.0,406.12
1985-01-07 00:00:00,610.8,96.0,471.78
1985-01-08 00:00:00,425.8,87.0,859.47
1985-01-09 00:00:00,224.9,130.0,388.67
1985-01-10 00:00:00,331.4,128.0,450.3
1985-01-11 00:00:00,343.5,125.0,447.51
1985-01-12 00:00:00,197.4,110.0,471.26
1985-01-13 00:00:00,194.8,108.0,302.83
1985-01-14 00:00:00,293.2,86.0,372.08
1985-01-15 00:00:00,294.6,83.0,367.31
1985-01-16 00:00:00,385.9,88.0,440.79
1985-01-17 00:00:00,344.7,61.0,524.61
1985-01-18 00:00:00,460.1,38.0,603.95
1985-01-19 00:00:00,388.8,47.0,666.55
1985-01-20 00:00:00,494.3,2.0,472.71
1985-01-21 00:00:00,1378.3,50.0,2117.44
1985-01-22 00:00:00,1877.2,49.0,2785.67
1985-01-23 00:00:00,1255.8,59.0,1813.61
1985-01-24 00:00:00,819.0,70.0,1402.19
1985-01-25 00:00:00,969.0,88.0,1140.24
1985-01-26 00:00:00,1493.7,37.0,2244.73
1985-01-27 00:00:00,1457.4,12.0,1884.16
1985-01-28 00:00:00,1067.0,50.0,1548.93
1985-01-29 00:00:00,937.5,70.0,1169.65
1985-01-30 00:00:00,1313.1,47.0,1069.65
1985-01-31 00:00:00,801.8,56.0,999.5
1985-02-01 00:00:00,928.6,41.0,1065.0
1985-02-02 00:00:00,681.8,5.0,1009.31
1985-02-03 00:00:00,808.9,0.0,826.91
1985-02-04 00:00:00,650.9,76.0,906.93
1985-02-05 00:00:00,857.9,71.0,738.41
1985-02-06 00:00:00,1352.7,78.0,1563.75
1985-02-07 00:00:00,956.2,86.0,1427.28
1985-02-08 00:00:00,924.6,123.0,1540.26
1985-02-09 00:00:00,1078.4,502.0,2494.49
1985-02-10 00:00:00,1409.2,285.0,2461.11
1985-02-11 00:00:00,1203.0,357.0,2227.44
1985-02-12 00:00:00,1205.0,767.0,2577.85
1985-02-13 00:00:00,1407.9,590.0,2761.38
1985-02-14 00:00:00,1537.0,392.0,2554.36
1985-02-15 00:00:00,1486.2,471.0,2417.87
1985-02-16 00:00:00,1401.3,907.0,3102.4
1985-02-17 00:00:00,1556.0,857.0,3251.15
1985-02-18 00:00:00,1421.9,701.0,3132.42
1985-02-19 00:00:00,1024.3,440.0,2095.76
1985-02-20 00:00:00,1241.0,337.0,1898.2
1985-02-21 00:00:00,905.5,278.0,1456.15
1985-02-22 00:00:00,1018.6,223.0,1464.66
1985-02-23 00:00:00,805.9,192.0,1412.11
1985-02-24 00:00:00,677.5,190.0,1060.5
1985-02-25 00:00:00,1097.1,123.0,1272.06
1985-02-26 00:00:00,960.1,173.0,1429.37
1985-02-27 00:00:00,708.1,123.0,1191.82
1985-02-28 00:00:00,594.9,169.0,964.41
1985-03-01 00:00:00,482.7,227.0,938.54
1985-03-02 00:00:00,332.9,256.0,976.56
1985-03-03 00:00:00,97.9,144.0,398.29
1985-03-04 00:00:00,450.6,166.0,577.13
1985-03-05 00:00:00,393.9,140.0,661.88
1985-03-06 00:00:00,531.9,135.0,654.84
1985-03-07 00:00:00,669.5,165.0,969.66
1985-03-08 00:00:00,579.7,123.0,889.63
1985-03-09 00:00:00,300.8,123.0,636.35
1985-03-10 00:00:00,201.7,123.0,416.53
1985-03-11 00:00:00,640.0,113.0,479.07
1985-03-12 00:00:00,712.1,86.0,975.29
1985-03-13 00:00:00,580.8,74.0,838.55
1985-03-14 00:00:00,323.3,81.0,591.86
1985-03-15 00:00:00,178.9,95.0,368.24
1985-03-16 00:00:00,185.3,40.0,276.91
1985-03-17 00:00:00,375.9,2.0,289.9
1985-03-18 00:00:00,487.5,73.0,597.64
1985-03-19 00:00:00,169.9,86.0,415.05
1985-03-20 00:00:00,450.9,86.0,425.38
1985-03-21 00:00:00,563.8,78.0,652.3
1985-03-22 00:00:00,597.3,82.0,763.16
1985-03-23 00:00:00,9.8,78.0,410.22
1985-03-24 00:00:00,0.0,31.0,123.76
1985-03-25 00:00:00,288.7,72.0,136.95
1985-03-26 00:00:00,352.4,84.0,317.46
1985-03-27 00:00:00,201.8,75.0,417.73
1985-03-28 00:00:00,337.5,64.0,292.29
1985-03-29 00:00:00,200.4,75.0,455.57
1985-03-30 00:00:00,122.8,68.0,244.11
1985-03-31 00:00:00,52.1,44.0,178.76
1985-04-01 00:00:00,162.3,69.0,230.84
1985-04-02 00:00:00,290.2,55.0,320.31
1985-04-03 00:00:00,54.9,77.0,246.66
1985-04-04 00:00:00,232.4,75.0,206.35
1985-04-05 00:00:00,312.9,18.0,424.62
1985-04-06 00:00:00,247.9,41.0,329.34
1985-04-07 00:00:00,141.8,6.0,313.02
1985-04-08 00:00:00,213.4,81.0,340.2
1985-04-09 00:00:00,289.2,122.0,580.04
1985-04-10 00:00:00,232.5,121.0,375.86
1985-04-11 00:00:00,226.8,121.0,486.1
1985-04-12 00:00:00,122.7,121.0,354.15
1985-04-13 00:00:00,101.8,121.0,270.01
1985-04-14 00:00:00,30.9,48.0,202.31
1985-04-15 00:00:00,156.8,103.0,220.96
1985-04-16 00:00:00,241.5,47.0,252.23
1985-04-17 00:00:00,294.7,76.0,376.99
1985-04-18 00:00:00,280.8,73.0,406.92
1985-04-19 00:00:00,271.5,73.0,365.64
1985-04-20 00:00:00,239.6,87.0,397.85
1985-04-21 00:00:00,330.8,1.0,325.23
1985-04-22 00:00:00,199.5,82.0,412.47
1985-04-23 00:00:00,128.4,120.0,262.98
1985-04-24 00:00:00,154.5,118.0,324.45
1985-04-25 00:00:00,78.6,21.0,285.37
1985-04-26 00:00:00,176.5,80.0,292.25
1985-04-27 00:00:00,62.2,117.0,314.28
1985-04-28 00:00:00,154.1,86.0,243.33
1985-04-29 00:00:00,138.8,118.0,319.28
1985-04-30 00:00:00,264.6,108.0,380.12
1985-05-01 00:00:00,122.5,55.0,310.73
1985-05-02 00:00:00,253.6,90.0,279.71
1985-05-03 00:00:00,209.3,103.0,376.53
1985-05-04 00:00:00,111.8,97.0,318.26
1985-05-05 00:00:00,92.9,27.0,159.86
1985-05-06 00:00:00,304.3,77.0,283.99
1985-05-07 00:00:00,347.2,75.0,451.5
1985-05-08 00:00:00,459.7,72.0,519.0
1985-05-09 00:00:00,497.0,60.0,585.35
1985-05-10 00:00:00,420.0,72.0,525.06
1985-05-11 00:00:00,421.3,73.0,506.83
1985-05-12 00:00:00,422.3,14.0,459.58
1985-05-13 00:00:00,518.4,76.0,514.23
1985-05-14 00:00:00,308.6,68.0,600.9
1985-05-15 00:00:00,97.0,92.0,278.34
1985-05-16 00:00:00,300.6,46.0,308.0
1985-05-17 00:00:00,120.9,75.0,320.97
1985-05-18 00:00:00,55.0,61.0,232.12
1985-05-19 00:00:00,52.2,26.0,101.07
1985-05-20 00:00:00,176.1,32.0,199.5
1985-05-21 00:00:00,92.9,35.0,255.18
1985-05-22 00:00:00,92.8,42.0,169.37
1985-05-23 00:00:00,72.7,68.0,187.71
1985-05-24 00:00:00,52.8,80.0,214.08
1985-05-25 00:00:00,57.9,8.0,112.96
1985-05-26 00:00:00,21.9,2.0,107.54
1985-05-27 00:00:00,34.8,59.0,111.97
1985-05-28 00:00:00,17.3,59.0,131.41
1985-05-29 00:00:00,164.8,46.0,123.19
1985-05-30 00:00:00,270.7,34.0,384.95
1985-05-31 00:00:00,114.4,43.0,251.39
1985-06-01 00:00:00,70.1,11.0,159.06
1985-06-02 00:00:00,37.1,0.0,134.76
1985-06-03 00:00:00,186.1,31.0,168.29
1985-06-04 00:00:00,183.3,13.0,254.81
1985-06-05 00:00:00,200.9,46.0,263.55
1985-06-06 00:00:00,87.3,2.0,278.35
1985-06-07 00:00:00,318.5,47.0,236.84
1985-06-08 00:00:00,319.6,53.0,470.99
1985-06-09 00:00:00,127.2,27.0,307.67
1985-06-10 00:00:00,182.3,24.0,212.13
1985-06-11 00:00:00,217.1,59.0,271.41
1985-06-12 00:00:00,353.9,53.0,422.9
1985-06-13 00:00:00,420.4,72.0,512.64
1985-06-14 00:00:00,425.8,55.0,508.16
1985-06-15 00:00:00,220.9,38.0,347.02
1985-06-16 00:00:00,61.3,3.0,171.42
1985-06-17 00:00:00,381.5,55.0,371.86
1985-06-18 00:00:00,420.7,45.0,548.33
1985-06-19 00:00:00,358.3,58.0,457.73
1985-06-20 00:00:00,192.6,67.0,405.41
1985-06-21 00:00:00,230.1,92.0,272.14
1985-06-22 00:00:00,151.5,61.0,361.79
1985-06-23 00:00:00,79.5,0.0,95.96
1985-06-24 00:00:00,197.9,31.0,243.6
1985-06-25 00:00:00,288.9,52.0,272.89
1985-06-26 00:00:00,381.7,51.0,437.7
1985-06-27 00:00:00,351.4,41.0,429.31
1985-06-28 00:00:00,392.9,56.0,492.54
1985-06-29 00:00:00,66.9,22.0,263.99
1985-06-30 00:00:00,71.3,11.0,102.94
1985-07-01 00:00:00,303.9,43.0,287.72
1985-07-02 00:00:00,378.2,37.0,419.52
1985-07-03 00:00:00,351.0,37.0,430.04
1985-07-04 00:00:00,423.2,39.0,483.93
1985-07-05 00:00:00,312.2,50.0,402.0
1985-07-06 00:00:00,112.8,26.0,293.61
1985-07-07 00:00:00,135.3,13.0,171.06
1985-07-08 00:00:00,321.3,29.0,262.62
1985-07-09 00:00:00,238.4,32.0,419.04
1985-07-10 00:00:00,121.7,63.0,205.2
1985-07-11 00:00:00,146.4,55.0,254.7
1985-07-12 00:00:00,101.0,54.0,206.7
1985-07-13 00:00:00,100.5,57.0,218.46
1985-07-14 00:00:00,146.3,15.0,94.9
1985-07-15 00:00:00,165.3,33.0,265.23
1985-07-16 00:00:00,273.4,56.0,238.68
1985-07-17 00:00:00,332.9,45.0,406.33
1985-07-18 00:00:00,194.8,55.0,401.16
1985-07-19 00:00:00,226.0,46.0,215.7
1985-07-20 00:00:00,120.7,39.0,275.52
1985-07-21 00:00:00,0.0,16.0,103.97
1985-07-22 00:00:00,137.2,79.0,125.26
1985-07-23 00:00:00,154.2,97.0,256.39
1985-07-24 00:00:00,88.8,82.0,296.01
1985-07-25 00:00:00,79.7,68.0,189.03
1985-07-26 00:00:00,64.5,66.0,132.2
1985-07-27 00:00:00,16.6,65.0,147.37
1985-07-28 00:00:00,24.4,40.0,102.76
1985-07-29 00:00:00,44.6,64.0,92.42
1985-07-30 00:00:00,53.8,71.0,138.31
1985-07-31 00:00:00,24.6,64.0,137.6
1985-08-01 00:00:00,14.4,67.0,127.53
1985-08-02 00:00:00,0.0,49.0,93.57
1985-08-03 00:00:00,0.0,58.0,82.22
1985-08-04 00:00:00,0.0,41.0,64.36
1985-08-05 00:00:00,0.0,68.0,84.89
1985-08-06 00:00:00,15.4,79.0,103.89
1985-08-07 00:00:00,20.0,79.0,101.58
1985-08-08 00:00:00,20.7,98.0,120.0
1985-08-09 00:00:00,22.7,91.0,128.99
1985-08-10 00:00:00,0.0,73.0,114.76
1985-08-11 00:00:00,13.7,84.0,109.49
1985-08-12 00:00:00,0.0,77.0,101.47
1985-08-13 00:00:00,9.3,67.0,86.96
1985-08-14 00:00:00,8.6,73.0,100.97
1985-08-15 00:00:00,3.8,80.0,107.69
1985-08-16 00:00:00,19.3,96.0,107.66
1985-08-17 00:00:00,0.0,89.0,128.3
1985-08-18 00:00:00,8.8,82.0,102.98
1985-08-19 00:00:00,16.5,75.0,100.13
1985-08-20 00:00:00,14.7,83.0,112.66
1985-08-21 00:00:00,37.8,76.0,104.62
1985-08-22 00:00:00,20.1,80.0,105.21
1985-08-23 00:00:00,45.5,78.0,109.16
1985-08-24 00:00:00,61.1,89.0,162.99
1985-08-25 00:00:00,22.8,62.0,142.71
1985-08-26 00:00:00,150.1,80.0,163.39
1985-08-27 00:00:00,26.0,67.0,181.4
1985-08-28 00:00:00,27.6,78.0,120.64
1985-08-29 00:00:00,16.6,81.0,124.57
1985-08-30 00:00:00,76.1,90.0,132.77
1985-08-31 00:00:00,0.0,70.0,158.72
1985-09-01 00:00:00,0.0,58.0,80.96
1985-09-02 00:00:00,109.6,88.0,106.15
1985-09-03 00:00:00,230.8,87.0,266.36
1985-09-04 00:00:00,489.7,73.0,460.5
1985-09-05 00:00:00,301.6,67.0,529.28
1985-09-06 00:00:00,57.3,72.0,218.9
1985-09-07 00:00:00,0.0,53.0,131.78
1985-09-08 00:00:00,11.5,59.0,81.22
1985-09-09 00:00:00,123.8,85.0,137.08
1985-09-10 00:00:00,92.1,87.0,199.03
1985-09-11 00:00:00,15.3,84.0,185.78
1985-09-12 00:00:00,21.6,81.0,117.42
1985-09-13 00:00:00,166.6,41.0,142.09
1985-09-14 00:00:00,6.1,66.0,177.3
1985-09-15 00:00:00,0.0,50.0,70.05
1985-09-16 00:00:00,253.6,63.0,180.42
1985-09-17 00:00:00,22.2,84.0,233.07
1985-09-18 00:00:00,67.0,51.0,93.34
1985-09-19 00:00:00,269.7,59.0,201.04
1985-09-20 00:00:00,258.2,71.0,413.54
1985-09-21 00:00:00,134.0,78.0,296.72
1985-09-22 00:00:00,32.5,36.0,131.4
1985-09-23 00:00:00,74.0,55.0,107.2
1985-09-24 00:00:00,120.5,63.0,182.02
1985-09-25 00:00:00,64.6,78.0,203.23
1985-09-26 00:00:00,20.2,70.0,122.69
1985-09-27 00:00:00,16.4,90.0,103.97
1985-09-28 00:00:00,0.0,67.0,91.24
1985-09-29 00:00:00,50.8,42.0,75.05
1985-09-30 00:00:00,149.8,77.0,184.08
1985-10-01 00:00:00,122.1,77.4,262.1
1985-10-02 00:00:00,205.4,78.3,226.14
1985-10-03 00:00:00,91.3,57.0,326.01
1985-10-04 00:00:00,62.1,70.0,151.79
1985-10-05 00:00:00,61.0,70.4,172.58
1985-10-06 00:00:00,5.5,51.0,116.79
1985-10-07 00:00:00,87.4,86.4,130.02
1985-10-08 00:00:00,36.2,57.6,139.77
1985-10-09 00:00:00,62.2,60.1,124.29
1985-10-10 00:00:00,129.9,80.0,174.71
1985-10-11 00:00:00,142.7,69.2,235.55
1985-10-12 00:00:00,46.8,73.1,219.18
1985-10-13 00:00:00,18.3,59.4,105.84
1985-10-14 00:00:00,87.7,71.0,98.76
1985-10-15 00:00:00,111.5,58.0,185.5
1985-10-16 00:00:00,83.9,61.0,192.08
1985-10-17 00:00:00,149.3,83.0,221.49
1985-10-18 00:00:00,94.8,98.6,240.31
1985-10-19 00:00:00,22.7,88.0,185.5
1985-10-20 00:00:00,73.9,57.0,111.27
1985-10-21 00:00:00,85.3,83.1,194.29
1985-10-22 00:00:00,44.2,77.5,168.35
1985-10-23 00:00:00,17.3,105.3,176.85
1985-10-24 00:00:00,114.8,79.5,116.79
1985-10-25 00:00:00,74.5,85.0,247.5
1985-10-26 00:00:00,44.9,71.0,179.0
1985-10-27 00:00:00,48.5,62.0,137.8
1985-10-28 00:00:00,37.7,52.2,122.4
1985-10-29 00:00:00,26.9,48.6,104.06
1985-10-30 00:00:00,143.5,45.0,145.74
1985-10-31 00:00:00,88.9,55.0,207.73
1985-11-01 00:00:00,39.8,65.0,149.77
1985-11-02 00:00:00,77.5,76.0,157.93
1985-11-03 00:00:00,67.0,68.0,210.01
1985-11-04 00:00:00,36.3,50.0,131.95
1985-11-05 00:00:00,72.4,46.0,145.74
1985-11-06 00:00:00,82.2,40.0,187.68
1985-11-07 00:00:00,41.4,40.0,141.75
1985-11-08 00:00:00,36.0,41.0,100.51
1985-11-09 00:00:00,78.6,52.0,139.77
1985-11-10 00:00:00,14.8,36.0,97.01
1985-11-11 00:00:00,82.5,43.0,97.01
1985-11-12 00:00:00,185.7,38.0,179.0
1985-11-13 00:00:00,234.2,44.0,331.33
1985-11-14 00:00:00,207.6,41.0,297.29
1985-11-15 00:00:00,226.6,53.0,287.08
1985-11-16 00:00:00,134.6,80.0,372.18
1985-11-17 00:00:00,74.3,39.0,145.74
1985-11-18 00:00:00,450.4,62.0,272.0
1985-11-19 00:00:00,471.8,73.0,721.84
1985-11-20 00:00:00,360.5,70.0,498.09
1985-11-21 00:00:00,354.6,66.0,435.0
1985-11-22 00:00:00,209.4,75.0,449.75
1985-11-23 00:00:00,83.5,64.0,279.51
1985-11-24 00:00:00,156.8,54.0,174.71
1985-11-25 00:00:00,393.0,53.0,352.91
1985-11-26 00:00:00,362.4,68.0,659.83
1985-11-27 00:00:00,201.7,66.0,315.46
1985-11-28 00:00:00,43.4,69.0,328.67
1985-11-29 00:00:00,123.8,81.0,162.07
1985-11-30 00:00:00,44.7,75.0,240.31
1985-12-01 00:00:00,3.6,37.0,124.29
1985-12-02 00:00:00,119.9,50.0,98.76
1985-12-03 00:00:00,90.9,24.0,170.46
1985-12-04 00:00:00,149.5,48.0,203.22
1985-12-05 00:00:00,130.3,65.0,205.47
1985-12-06 00:00:00,110.3,73.0,252.33
1985-12-07 00:00:00,72.4,69.0,228.48
1985-12-08 00:00:00,24.3,33.0,145.74
1985-12-09 00:00:00,257.5,51.0,179.0
1985-12-10 00:00:00,259.8,76.0,369.4
1985-12-11 00:00:00,137.3,74.0,377.74
1985-12-12 00:00:00,188.6,68.0,294.73
1985-12-13 00:00:00,88.3,71.0,254.76
1985-12-14 00:00:00,43.0,77.0,198.74
1985-12-15 00:00:00,0.0,58.0,128.1
1985-12-16 00:00:00,112.4,62.0,128.1
1985-12-17 00:00:00,136.1,55.0,183.32
1985-12-18 00:00:00,593.8,45.0,391.79
1985-12-19 00:00:00,109.9,60.0,564.09
1985-12-20 00:00:00,176.5,54.0,216.87
1985-12-21 00:00:00,123.2,41.0,252.33
1985-12-22 00:00:00,96.1,35.0,166.25
1985-12-23 00:00:00,129.4,73.0,228.48
1985-12-24 00:00:00,103.1,58.0,294.73
1985-12-25 00:00:00,112.8,41.0,247.5
1985-12-26 00:00:00,71.8,51.0,294.73
1985-12-27 00:00:00,401.8,89.0,383.34
1985-12-28 00:00:00,190.5,72.0,774.98
1985-12-29 00:00:00,143.2,80.0,449.75
1985-12-30 00:00:00,70.0,79.0,334.0
1985-12-31 00:00:00,39.0,84.0,223.81
1986-01-01 00:00:00,101.0,57.0,216.87
1986-01-02 00:00:00,166.0,98.0,358.38
1986-01-03 00:00:00,41.0,86.0,397.46
1986-01-04 00:00:00,53.0,117.0,328.67
1986-01-05 00:00:00,29.0,107.0,302.45
1986-01-06 00:00:00,45.0,124.0,279.51
1986-01-07 00:00:00,189.0,118.0,352.91
1986-01-08 00:00:00,436.0,123.0,700.96
1986-01-09 00:00:00,365.0,121.0,926.78
1986-01-10 00:00:00,107.0,129.0,470.69
1986-01-11 00:00:00,55.0,131.0,350.19
1986-01-12 00:00:00,62.0,111.0,294.73
1986-01-13 00:00:00,184.0,121.0,318.09
1986-01-14 00:00:00,73.0,118.0,377.74
1986-01-15 00:00:00,118.0,95.0,289.62
1986-01-16 00:00:00,159.0,110.0,299.87
1986-01-17 00:00:00,212.0,109.0,377.74
1986-01-18 00:00:00,149.0,99.0,408.89
1986-01-19 00:00:00,57.0,78.0,207.73
1986-01-20 00:00:00,237.0,92.0,310.23
1986-01-21 00:00:00,359.0,113.0,432.07
1986-01-22 00:00:00,208.0,116.0,446.79
1986-01-23 00:00:00,221.0,115.0,435.0
1986-01-24 00:00:00,81.0,112.0,361.12
1986-01-25 00:00:00,47.0,131.0,233.19
1986-01-26 00:00:00,42.0,124.0,210.01
1986-01-27 00:00:00,201.0,130.0,307.63
1986-01-28 00:00:00,165.0,107.0,344.76
1986-01-29 00:00:00,136.0,99.0,302.45
1986-01-30 00:00:00,181.0,118.0,372.18
1986-01-31 00:00:00,189.0,127.0,548.12
1986-02-01 00:00:00,56.0,118.0,310.23
1986-02-02 00:00:00,34.0,115.0,274.49
1986-02-03 00:00:00,112.0,124.0,259.65
1986-02-04 00:00:00,82.0,123.0,320.72
1986-02-05 00:00:00,56.0,128.0,282.02
1986-02-06 00:00:00,59.0,128.0,257.2
1986-02-07 00:00:00,56.0,131.0,254.76
1986-02-08 00:00:00,45.0,121.0,247.5
1986-02-09 00:00:00,39.0,118.0,235.55
1986-02-10 00:00:00,124.0,116.0,287.08
1986-02-11 00:00:00,106.0,95.0,257.2
1986-02-12 00:00:00,263.0,122.0,334.0
1986-02-13 00:00:00,92.0,80.0,391.79
1986-02-14 00:00:00,613.0,86.0,535.45
1986-02-15 00:00:00,590.0,127.0,1157.16
1986-02-16 00:00:00,379.0,116.0,753.57
1986-02-17 00:00:00,485.0,95.0,911.56
1986-02-18 00:00:00,569.0,82.0,1128.42
1986-02-19 00:00:00,606.0,125.0,1019.95
1986-02-20 00:00:00,705.0,117.0,1153.04
1986-02-21 00:00:00,723.0,116.0,1480.46
1986-02-22 00:00:00,504.0,124.0,1120.25
1986-02-23 00:00:00,217.0,123.0,735.88
1986-02-24 00:00:00,446.0,126.0,616.27
1986-02-25 00:00:00,474.0,131.0,885.13
1986-02-26 00:00:00,632.0,131.0,1035.78
1986-02-27 00:00:00,649.0,131.0,877.63
1986-02-28 00:00:00,645.0,131.0,1063.68
1986-03-01 00:00:00,542.0,131.0,911.56
1986-03-02 00:00:00,204.0,123.0,538.61
1986-03-03 00:00:00,509.0,129.0,583.47
1986-03-04 00:00:00,493.0,131.0,659.83
1986-03-05 00:00:00,637.0,132.0,873.89
1986-03-06 00:00:00,676.0,122.0,870.15
1986-03-07 00:00:00,692.0,111.0,953.64
1986-03-08 00:00:00,475.0,102.0,949.78
1986-03-09 00:00:00,302.0,46.0,519.77
1986-03-10 00:00:00,421.0,88.0,576.98
1986-03-11 00:00:00,394.0,85.0,612.96
1986-03-12 00:00:00,287.0,120.0,504.25
1986-03-13 00:00:00,418.0,122.0,583.47
1986-03-14 00:00:00,241.0,100.0,425.88
1986-03-15 00:00:00,109.0,109.0,333.22
1986-03-16 00:00:00,77.0,82.0,289.14
1986-03-17 00:00:00,49.0,105.0,218.65
1986-03-18 00:00:00,248.0,121.0,300.58
1986-03-19 00:00:00,255.0,93.0,369.11
1986-03-20 00:00:00,263.0,124.0,400.95
1986-03-21 00:00:00,220.0,122.0,415.86
1986-03-22 00:00:00,183.0,96.0,376.4
1986-03-23 00:00:00,42.0,83.0,233.64
1986-03-24 00:00:00,261.0,125.0,268.82
1986-03-25 00:00:00,338.0,97.0,371.54
1986-03-26 00:00:00,352.0,101.0,474.27
1986-03-27 00:00:00,169.0,124.0,420.86
1986-03-28 00:00:00,49.0,121.0,242.32
1986-03-29 00:00:00,41.0,111.0,208.1
1986-03-30 00:00:00,29.0,30.0,128.81
1986-03-31 00:00:00,178.0,85.0,161.33
1986-04-01 00:00:00,94.0,95.0,300.58
1986-04-02 00:00:00,199.0,63.0,229.33
1986-04-03 00:00:00,174.0,58.0,307.51
1986-04-04 00:00:00,56.0,72.0,244.5
1986-04-05 00:00:00,152.0,37.0,151.58
1986-04-06 00:00:00,127.0,14.0,212.3
1986-04-07 00:00:00,153.0,71.0,208.1
1986-04-08 00:00:00,139.0,81.0,271.06
1986-04-09 00:00:00,116.0,64.0,253.27
1986-04-10 00:00:00,87.0,72.0,251.07
1986-04-11 00:00:00,154.0,77.0,199.75
1986-04-12 00:00:00,218.0,25.0,220.78
1986-04-13 00:00:00,194.0,20.0,337.95
1986-04-14 00:00:00,277.0,65.0,307.51
1986-04-15 00:00:00,180.0,46.0,342.7
1986-04-16 00:00:00,152.0,70.0,244.5
1986-04-17 00:00:00,110.0,75.0,244.5
1986-04-18 00:00:00,133.0,64.0,216.53
1986-04-19 00:00:00,68.0,25.0,197.68
1986-04-20 00:00:00,51.0,32.0,140.08
1986-04-21 00:00:00,135.0,91.0,208.1
1986-04-22 00:00:00,323.0,64.0,300.58
1986-04-23 00:00:00,180.0,72.0,388.62
1986-04-24 00:00:00,97.0,53.0,251.07
1986-04-25 00:00:00,120.0,3.0,173.24
1986-04-26 00:00:00,109.0,43.0,193.55
1986-04-27 00:00:00,120.0,27.0,159.37
1986-04-28 00:00:00,126.0,55.0,246.68
1986-04-29 00:00:00,36.0,71.0,173.24
1986-04-30 00:00:00,93.0,46.0,151.58
1986-05-01 00:00:00,62.0,8.0,115.97
1986-05-02 00:00:00,65.0,45.0,121.43
1986-05-03 00:00:00,15.0,77.0,169.25
1986-05-04 00:00:00,50.0,15.0,63.62
1986-05-05 00:00:00,140.0,58.0,165.28
1986-05-06 00:00:00,82.0,67.0,246.68
1986-05-07 00:00:00,140.0,35.0,187.4
1986-05-08 00:00:00,91.0,32.0,181.3
1986-05-09 00:00:00,97.0,60.0,195.61
1986-05-10 00:00:00,78.0,65.0,167.26
1986-05-11 00:00:00,21.0,37.0,123.26
1986-05-12 00:00:00,84.0,43.0,119.6
1986-05-13 00:00:00,48.0,67.0,125.1
1986-05-14 00:00:00,50.0,37.0,121.43
1986-05-15 00:00:00,91.0,43.0,119.6
1986-05-16 00:00:00,109.0,42.0,210.2
1986-05-17 00:00:00,33.0,73.0,175.25
1986-05-18 00:00:00,42.0,48.0,91.36
1986-05-19 00:00:00,223.0,71.0,208.1
1986-05-20 00:00:00,61.0,73.0,210.2
1986-05-21 00:00:00,64.0,51.0,163.3
1986-05-22 00:00:00,122.0,71.0,197.68
1986-05-23 00:00:00,148.0,51.0,208.1
1986-05-24 00:00:00,88.0,57.0,195.61
1986-05-25 00:00:00,66.0,34.0,141.98
1986-05-26 00:00:00,106.0,75.0,167.26
1986-05-27 00:00:00,82.0,37.0,140.08
1986-05-28 00:00:00,70.0,64.0,157.41
1986-05-29 00:00:00,87.0,49.0,181.3
1986-05-30 00:00:00,22.0,80.0,140.08
1986-05-31 00:00:00,19.0,49.0,86.29
1986-06-01 00:00:00,39.0,49.0,65.18
1986-06-02 00:00:00,24.0,70.0,119.6
1986-06-03 00:00:00,73.0,45.0,110.57
1986-06-04 00:00:00,34.0,59.0,132.54
1986-06-05 00:00:00,52.0,68.0,125.1
1986-06-06 00:00:00,69.0,83.0,185.36
1986-06-07 00:00:00,1.0,76.0,128.81
1986-06-08 00:00:00,6.0,79.0,86.29
1986-06-09 00:00:00,50.0,85.0,107.01
1986-06-10 00:00:00,54.0,43.0,96.51
1986-06-11 00:00:00,102.0,57.0,132.54
1986-06-12 00:00:00,96.0,100.0,222.91
1986-06-13 00:00:00,87.0,111.0,229.33
1986-06-14 00:00:00,80.0,52.0,163.3
1986-06-15 00:00:00,22.0,79.0,143.88
1986-06-16 00:00:00,90.0,77.0,130.67
1986-06-17 00:00:00,33.0,89.0,165.28
1986-06-18 00:00:00,46.0,81.0,136.29
1986-06-19 00:00:00,48.0,84.0,143.88
1986-06-20 00:00:00,41.0,90.0,155.46
1986-06-21 00:00:00,12.0,59.0,108.79
1986-06-22 00:00:00,6.0,50.0,69.92
1986-06-23 00:00:00,51.0,86.0,98.24
1986-06-24 00:00:00,24.0,61.0,128.81
1986-06-25 00:00:00,26.0,74.0,119.6
1986-06-26 00:00:00,91.0,74.0,123.26
1986-06-27 00:00:00,119.0,65.0,201.83
1986-06-28 00:00:00,120.0,64.0,218.65
1986-06-29 00:00:00,28.0,58.0,159.37
1986-06-30 00:00:00,55.0,88.0,140.08
1986-07-01 00:00:00,39.0,87.0,114.16
1986-07-02 00:00:00,90.0,58.0,149.65
1986-07-03 00:00:00,91.0,66.0,155.46
1986-07-04 00:00:00,80.0,65.0,173.24
1986-07-05 00:00:00,74.0,76.0,165.28
1986-07-06 00:00:00,70.0,50.0,141.98
1986-07-07 00:00:00,43.0,100.0,140.08
1986-07-08 00:00:00,23.0,73.0,117.78
